id,gender,age,mask,class,bbox,path
003191,female,18,mask3,3,49.58333333333333 94.9375 162.16666666666669 175.0,data/train/images/003191_female_Asian_18/mask3.jpg
003191,female,18,mask4,3,58.333333333333336 89.6875 166.25 173.25,data/train/images/003191_female_Asian_18/mask4.jpg
003191,female,18,mask5,3,54.83333333333333 88.8125 160.41666666666669 168.875,data/train/images/003191_female_Asian_18/mask5.jpg
003192,female,19,incorrect_mask,9,60.083333333333336 104.5625 159.25 189.875,data/train/images/003192_female_Asian_19/incorrect_mask.jpg
003192,female,19,mask1,3,60.083333333333336 106.3125 158.66666666666669 193.8125,data/train/images/003192_female_Asian_19/mask1.jpg
003192,female,19,mask2,3,61.25 107.1875 163.33333333333331 187.25,data/train/images/003192_female_Asian_19/mask2.jpg
003192,female,19,mask3,3,57.75 101.5 158.66666666666669 179.375,data/train/images/003192_female_Asian_19/mask3.jpg
003192,female,19,mask4,3,59.5 96.25 162.75 176.3125,data/train/images/003192_female_Asian_19/mask4.jpg
003192,female,19,mask5,3,60.083333333333336 105.0 159.83333333333331 183.3125,data/train/images/003192_female_Asian_19/mask5.jpg
003193,female,19,incorrect_mask,9,60.666666666666664 102.375 153.41666666666669 182.0,data/train/images/003193_female_Asian_19/incorrect_mask.jpg
003193,female,19,mask1,3,61.25 103.6875 150.5 180.25,data/train/images/003193_female_Asian_19/mask1.jpg
003193,female,19,mask2,3,59.5 105.0 153.41666666666669 180.6875,data/train/images/003193_female_Asian_19/mask2.jpg
003193,female,19,mask3,3,57.166666666666664 105.4375 154.58333333333331 183.75,data/train/images/003193_female_Asian_19/mask3.jpg
003193,female,19,mask4,3,63.583333333333336 106.3125 153.41666666666669 176.75,data/train/images/003193_female_Asian_19/mask4.jpg
003193,female,19,mask5,3,67.66666666666666 108.5 158.66666666666669 180.6875,data/train/images/003193_female_Asian_19/mask5.jpg
003194,female,20,incorrect_mask,9,57.75 96.25 162.75 177.625,data/train/images/003194_female_Asian_20/incorrect_mask.jpg
003194,female,20,mask1,3,61.833333333333336 94.0625 163.91666666666669 185.0625,data/train/images/003194_female_Asian_20/mask1.jpg
003194,female,20,mask2,3,62.416666666666664 98.875 162.75 175.0,data/train/images/003194_female_Asian_20/mask2.jpg
003194,female,20,mask3,3,67.08333333333334 99.75 172.66666666666669 177.625,data/train/images/003194_female_Asian_20/mask3.jpg
003194,female,20,mask4,3,63.0 103.6875 161.58333333333331 177.1875,data/train/images/003194_female_Asian_20/mask4.jpg
003194,female,20,mask5,3,56.583333333333336 101.9375 156.33333333333331 178.5,data/train/images/003194_female_Asian_20/mask5.jpg
003195,female,19,incorrect_mask,9,69.41666666666666 101.9375 156.33333333333331 183.75,data/train/images/003195_female_Asian_19/incorrect_mask.jpg
003195,female,19,mask1,3,68.83333333333334 100.1875 162.75 182.0,data/train/images/003195_female_Asian_19/mask1.jpg
003195,female,19,mask2,3,68.25 107.1875 161.0 182.4375,data/train/images/003195_female_Asian_19/mask2.jpg
003195,female,19,mask3,3,62.416666666666664 88.8125 170.33333333333331 173.6875,data/train/images/003195_female_Asian_19/mask3.jpg
003195,female,19,mask4,3,63.0 85.75 162.16666666666669 164.5,data/train/images/003195_female_Asian_19/mask4.jpg
003195,female,19,mask5,3,63.0 84.875 165.66666666666669 166.25,data/train/images/003195_female_Asian_19/mask5.jpg
003196,female,20,incorrect_mask,9,65.33333333333334 95.375 161.0 181.125,data/train/images/003196_female_Asian_20/incorrect_mask.jpg
003196,female,20,mask1,3,70.58333333333334 97.125 168.0 188.125,data/train/images/003196_female_Asian_20/mask1.jpg
003196,female,20,mask2,3,65.91666666666666 100.1875 158.66666666666669 173.6875,data/train/images/003196_female_Asian_20/mask2.jpg
003196,female,20,mask3,3,67.66666666666666 93.1875 168.0 170.625,data/train/images/003196_female_Asian_20/mask3.jpg
003196,female,20,mask4,3,59.5 97.5625 161.58333333333331 173.6875,data/train/images/003196_female_Asian_20/mask4.jpg
003196,female,20,mask5,3,63.583333333333336 95.8125 164.5 173.6875,data/train/images/003196_female_Asian_20/mask5.jpg
003197,female,19,incorrect_mask,9,55.41666666666667 104.125 157.5 185.0625,data/train/images/003197_female_Asian_19/incorrect_mask.jpg
003197,female,19,mask1,3,57.166666666666664 84.875 161.0 180.25,data/train/images/003197_female_Asian_19/mask1.jpg
003197,female,19,mask2,3,59.5 95.8125 162.75 176.3125,data/train/images/003197_female_Asian_19/mask2.jpg
003197,female,19,mask3,3,57.75 97.125 158.08333333333331 175.875,data/train/images/003197_female_Asian_19/mask3.jpg
003197,female,19,mask4,3,68.25 93.1875 167.41666666666669 172.375,data/train/images/003197_female_Asian_19/mask4.jpg
003197,female,19,mask5,3,59.5 80.0625 172.08333333333331 163.625,data/train/images/003197_female_Asian_19/mask5.jpg
003198,female,19,incorrect_mask,9,63.583333333333336 105.875 159.83333333333331 185.9375,data/train/images/003198_female_Asian_19/incorrect_mask.jpg
003198,female,19,mask1,3,64.75 95.8125 160.41666666666669 182.4375,data/train/images/003198_female_Asian_19/mask1.jpg
003198,female,19,mask2,3,60.666666666666664 101.5 160.41666666666669 179.375,data/train/images/003198_female_Asian_19/mask2.jpg
003198,female,19,mask3,3,67.08333333333334 105.875 161.58333333333331 176.75,data/train/images/003198_female_Asian_19/mask3.jpg
003198,female,19,mask4,3,59.5 99.75 154.58333333333331 169.75,data/train/images/003198_female_Asian_19/mask4.jpg
003198,female,19,mask5,3,61.25 95.8125 160.41666666666669 175.4375,data/train/images/003198_female_Asian_19/mask5.jpg
003199,female,20,incorrect_mask,9,54.83333333333333 111.125 170.33333333333331 203.4375,data/train/images/003199_female_Asian_20/incorrect_mask.jpg
003199,female,20,mask1,3,60.666666666666664 98.875 163.91666666666669 189.4375,data/train/images/003199_female_Asian_20/mask1.jpg
003199,female,20,mask2,3,60.083333333333336 98.875 165.08333333333331 179.375,data/train/images/003199_female_Asian_20/mask2.jpg
003199,female,20,mask3,3,63.583333333333336 102.8125 168.58333333333331 186.8125,data/train/images/003199_female_Asian_20/mask3.jpg
003199,female,20,mask4,3,53.08333333333333 105.0 170.33333333333331 191.625,data/train/images/003199_female_Asian_20/mask4.jpg
003199,female,20,mask5,3,54.83333333333333 90.125 170.33333333333331 180.25,data/train/images/003199_female_Asian_20/mask5.jpg
003200,female,20,incorrect_mask,9,65.91666666666666 98.4375 166.83333333333331 180.25,data/train/images/003200_female_Asian_20/incorrect_mask.jpg
003200,female,20,mask1,3,67.08333333333334 94.9375 163.91666666666669 181.5625,data/train/images/003200_female_Asian_20/mask1.jpg
003200,female,20,mask2,3,70.58333333333334 98.0 165.08333333333331 175.4375,data/train/images/003200_female_Asian_20/mask2.jpg
003200,female,20,mask3,3,53.08333333333333 86.1875 163.91666666666669 169.3125,data/train/images/003200_female_Asian_20/mask3.jpg
003200,female,20,mask4,3,42.0 98.4375 159.25 184.625,data/train/images/003200_female_Asian_20/mask4.jpg
003200,female,20,mask5,3,49.0 82.25 176.75 175.875,data/train/images/003200_female_Asian_20/mask5.jpg
003220,female,20,incorrect_mask,9,70.0 103.25 165.66666666666669 186.375,data/train/images/003220_female_Asian_20/incorrect_mask.jpg
003220,female,20,mask1,3,69.41666666666666 108.0625 166.83333333333331 194.6875,data/train/images/003220_female_Asian_20/mask1.jpg
003220,female,20,mask2,3,79.33333333333334 116.375 165.08333333333331 185.5,data/train/images/003220_female_Asian_20/mask2.jpg
003220,female,20,mask3,3,62.416666666666664 95.375 171.5 178.0625,data/train/images/003220_female_Asian_20/mask3.jpg
003220,female,20,mask4,3,69.41666666666666 102.375 168.58333333333331 181.5625,data/train/images/003220_female_Asian_20/mask4.jpg
003220,female,20,mask5,3,60.083333333333336 92.75 172.08333333333331 187.25,data/train/images/003220_female_Asian_20/mask5.jpg
003222,female,20,incorrect_mask,9,84.0 111.125 156.33333333333331 173.25,data/train/images/003222_female_Asian_20/incorrect_mask.jpg
003222,female,20,mask1,3,94.5 111.5625 163.91666666666669 171.5,data/train/images/003222_female_Asian_20/mask1.jpg
003222,female,20,mask2,3,82.83333333333334 115.5 154.58333333333331 175.4375,data/train/images/003222_female_Asian_20/mask2.jpg
003222,female,20,mask3,3,89.25 120.75 155.75 178.5,data/train/images/003222_female_Asian_20/mask3.jpg
003222,female,20,mask4,3,79.33333333333334 97.5625 161.0 169.75,data/train/images/003222_female_Asian_20/mask4.jpg
003222,female,20,mask5,3,81.08333333333334 97.125 165.66666666666669 164.5,data/train/images/003222_female_Asian_20/mask5.jpg
003223,female,18,incorrect_mask,9,71.16666666666666 103.6875 161.0 166.6875,data/train/images/003223_female_Asian_18/incorrect_mask.jpg
003223,female,18,mask1,3,86.91666666666666 100.625 174.41666666666669 165.8125,data/train/images/003223_female_Asian_18/mask1.jpg
003223,female,18,mask2,3,85.75 112.4375 166.83333333333331 165.375,data/train/images/003223_female_Asian_18/mask2.jpg
003223,female,18,mask3,3,78.16666666666666 99.75 163.91666666666669 159.25,data/train/images/003223_female_Asian_18/mask3.jpg
003223,female,18,mask4,3,77.58333333333334 110.6875 160.41666666666669 164.9375,data/train/images/003223_female_Asian_18/mask4.jpg
003223,female,18,mask5,3,75.83333333333334 100.625 168.0 161.4375,data/train/images/003223_female_Asian_18/mask5.jpg
003224,female,19,incorrect_mask,9,86.33333333333334 92.3125 161.0 157.0625,data/train/images/003224_female_Asian_19/incorrect_mask.jpg
003224,female,19,mask1,3,78.16666666666666 87.5 149.91666666666669 151.375,data/train/images/003224_female_Asian_19/mask1.jpg
003224,female,19,mask2,3,67.66666666666666 92.75 145.83333333333331 156.1875,data/train/images/003224_female_Asian_19/mask2.jpg
003224,female,19,mask3,3,67.08333333333334 73.5 155.16666666666669 141.75,data/train/images/003224_female_Asian_19/mask3.jpg
003224,female,19,mask4,3,81.66666666666666 83.125 159.25 144.375,data/train/images/003224_female_Asian_19/mask4.jpg
003224,female,19,mask5,3,76.41666666666666 88.375 155.16666666666669 150.9375,data/train/images/003224_female_Asian_19/mask5.jpg
003225,female,20,incorrect_mask,9,86.33333333333334 107.1875 151.08333333333331 162.75,data/train/images/003225_female_Asian_20/incorrect_mask.jpg
003225,female,20,mask1,3,79.33333333333334 101.0625 147.0 161.4375,data/train/images/003225_female_Asian_20/mask1.jpg
003225,female,20,mask2,3,88.66666666666666 98.0 152.83333333333331 154.875,data/train/images/003225_female_Asian_20/mask2.jpg
003225,female,20,mask3,3,78.75 95.8125 147.0 157.0625,data/train/images/003225_female_Asian_20/mask3.jpg
003225,female,20,mask4,3,81.08333333333334 95.8125 146.41666666666669 154.4375,data/train/images/003225_female_Asian_20/mask4.jpg
003225,female,20,mask5,3,85.16666666666666 96.6875 154.58333333333331 160.125,data/train/images/003225_female_Asian_20/mask5.jpg
003226,female,20,incorrect_mask,9,84.0 93.625 166.25 174.5625,data/train/images/003226_female_Asian_20/incorrect_mask.jpg
003226,female,20,mask1,3,86.33333333333334 91.875 162.75 165.8125,data/train/images/003226_female_Asian_20/mask1.jpg
003226,female,20,mask2,3,75.25 83.125 164.5 163.625,data/train/images/003226_female_Asian_20/mask2.jpg
003226,female,20,mask3,3,79.91666666666666 86.625 163.91666666666669 160.125,data/train/images/003226_female_Asian_20/mask3.jpg
003226,female,20,mask4,3,75.83333333333334 88.8125 155.16666666666669 160.125,data/train/images/003226_female_Asian_20/mask4.jpg
003226,female,20,mask5,3,72.33333333333334 92.75 152.83333333333331 164.9375,data/train/images/003226_female_Asian_20/mask5.jpg
003227,female,19,incorrect_mask,9,78.16666666666666 99.3125 146.41666666666669 157.9375,data/train/images/003227_female_Asian_19/incorrect_mask.jpg
003227,female,19,mask1,3,79.91666666666666 95.8125 155.16666666666669 155.3125,data/train/images/003227_female_Asian_19/mask1.jpg
003227,female,19,mask2,3,78.16666666666666 101.5 153.41666666666669 151.8125,data/train/images/003227_female_Asian_19/mask2.jpg
003227,female,19,mask3,3,90.41666666666666 100.1875 164.5 154.0,data/train/images/003227_female_Asian_19/mask3.jpg
003227,female,19,mask4,3,76.41666666666666 95.8125 154.0 151.8125,data/train/images/003227_female_Asian_19/mask4.jpg
003227,female,19,mask5,3,93.91666666666666 94.9375 163.91666666666669 149.625,data/train/images/003227_female_Asian_19/mask5.jpg
003228,female,19,incorrect_mask,9,91.58333333333334 105.4375 161.58333333333331 165.375,data/train/images/003228_female_Asian_19/incorrect_mask.jpg
003228,female,19,mask1,3,79.91666666666666 92.75 149.33333333333331 158.375,data/train/images/003228_female_Asian_19/mask1.jpg
003228,female,19,mask2,3,81.08333333333334 98.875 154.0 155.75,data/train/images/003228_female_Asian_19/mask2.jpg
003228,female,19,mask3,3,71.75 88.8125 153.41666666666669 150.9375,data/train/images/003228_female_Asian_19/mask3.jpg
003228,female,19,mask4,3,74.08333333333334 88.375 152.25 151.8125,data/train/images/003228_female_Asian_19/mask4.jpg
003228,female,19,mask5,3,82.83333333333334 87.5 162.75 152.6875,data/train/images/003228_female_Asian_19/mask5.jpg
003231,female,19,incorrect_mask,9,75.83333333333334 86.1875 148.75 147.4375,data/train/images/003231_female_Asian_19/incorrect_mask.jpg
003231,female,19,mask1,3,78.16666666666666 85.3125 146.41666666666669 145.25,data/train/images/003231_female_Asian_19/mask1.jpg
003231,female,19,mask2,3,72.91666666666666 87.0625 148.16666666666669 147.0,data/train/images/003231_female_Asian_19/mask2.jpg
003231,female,19,mask3,3,72.33333333333334 82.6875 152.25 147.4375,data/train/images/003231_female_Asian_19/mask3.jpg
003231,female,19,mask4,3,92.75 86.625 165.08333333333331 147.4375,data/train/images/003231_female_Asian_19/mask4.jpg
003231,female,19,mask5,3,77.58333333333334 101.0625 147.0 154.875,data/train/images/003231_female_Asian_19/mask5.jpg
003233,female,19,incorrect_mask,9,86.91666666666666 98.0 169.16666666666669 169.75,data/train/images/003233_female_Asian_19/incorrect_mask.jpg
003233,female,19,mask1,3,83.41666666666666 110.6875 152.25 178.0625,data/train/images/003233_female_Asian_19/mask1.jpg
003233,female,19,mask2,3,76.41666666666666 94.5 161.58333333333331 159.6875,data/train/images/003233_female_Asian_19/mask2.jpg
003233,female,19,mask3,3,82.25 108.5 161.58333333333331 171.5,data/train/images/003233_female_Asian_19/mask3.jpg
003233,female,19,mask4,3,75.25 98.0 162.75 162.3125,data/train/images/003233_female_Asian_19/mask4.jpg
003233,female,19,mask5,3,89.83333333333334 112.4375 164.5 173.25,data/train/images/003233_female_Asian_19/mask5.jpg
003234,female,20,incorrect_mask,9,74.66666666666666 98.0 147.58333333333331 160.5625,data/train/images/003234_female_Asian_20/incorrect_mask.jpg
003234,female,20,mask1,3,80.5 102.375 147.58333333333331 168.0,data/train/images/003234_female_Asian_20/mask1.jpg
003234,female,20,mask2,3,72.91666666666666 94.0625 148.16666666666669 158.8125,data/train/images/003234_female_Asian_20/mask2.jpg
003234,female,20,mask3,3,75.25 110.6875 140.58333333333331 164.9375,data/train/images/003234_female_Asian_20/mask3.jpg
003234,female,20,mask4,3,75.83333333333334 102.8125 147.0 161.875,data/train/images/003234_female_Asian_20/mask4.jpg
003234,female,20,mask5,3,68.83333333333334 95.375 145.83333333333331 161.4375,data/train/images/003234_female_Asian_20/mask5.jpg
003235,female,20,incorrect_mask,9,68.83333333333334 98.4375 155.75 172.375,data/train/images/003235_female_Asian_20/incorrect_mask.jpg
003235,female,20,mask1,3,65.33333333333334 87.0625 160.41666666666669 171.0625,data/train/images/003235_female_Asian_20/mask1.jpg
003235,female,20,mask2,3,61.833333333333336 101.9375 148.16666666666669 174.5625,data/train/images/003235_female_Asian_20/mask2.jpg
003235,female,20,mask3,3,61.833333333333336 94.9375 155.16666666666669 161.4375,data/train/images/003235_female_Asian_20/mask3.jpg
003235,female,20,mask4,3,70.0 96.25 165.66666666666669 175.4375,data/train/images/003235_female_Asian_20/mask4.jpg
003235,female,20,mask5,3,66.5 108.9375 149.91666666666669 178.9375,data/train/images/003235_female_Asian_20/mask5.jpg
003237,female,19,incorrect_mask,9,60.666666666666664 83.5625 140.58333333333331 152.25,data/train/images/003237_female_Asian_19/incorrect_mask.jpg
003237,female,19,mask1,3,57.75 84.875 133.0 150.5,data/train/images/003237_female_Asian_19/mask1.jpg
003237,female,19,mask2,3,70.0 87.9375 148.16666666666669 154.875,data/train/images/003237_female_Asian_19/mask2.jpg
003237,female,19,mask3,3,53.08333333333333 78.3125 143.5 146.125,data/train/images/003237_female_Asian_19/mask3.jpg
003237,female,19,mask4,3,53.08333333333333 83.5625 141.75 154.875,data/train/images/003237_female_Asian_19/mask4.jpg
003237,female,19,mask5,3,51.91666666666667 83.5625 137.08333333333331 152.25,data/train/images/003237_female_Asian_19/mask5.jpg
003238,female,20,incorrect_mask,9,60.083333333333336 87.9375 145.25 156.1875,data/train/images/003238_female_Asian_20/incorrect_mask.jpg
003238,female,20,mask1,3,53.66666666666667 70.875 149.33333333333331 156.1875,data/train/images/003238_female_Asian_20/mask1.jpg
003238,female,20,mask2,3,46.08333333333333 65.1875 154.58333333333331 150.0625,data/train/images/003238_female_Asian_20/mask2.jpg
003238,female,20,mask3,3,42.58333333333333 63.4375 153.41666666666669 147.875,data/train/images/003238_female_Asian_20/mask3.jpg
003238,female,20,mask4,3,50.75 72.625 158.08333333333331 157.0625,data/train/images/003238_female_Asian_20/mask4.jpg
003238,female,20,mask5,3,47.25 69.125 149.91666666666669 150.9375,data/train/images/003238_female_Asian_20/mask5.jpg
003239,female,20,incorrect_mask,9,64.16666666666666 77.4375 155.75 149.625,data/train/images/003239_female_Asian_20/incorrect_mask.jpg
003239,female,20,mask1,3,54.25 73.5 140.58333333333331 146.125,data/train/images/003239_female_Asian_20/mask1.jpg
003239,female,20,mask2,3,59.5 76.125 155.16666666666669 147.4375,data/train/images/003239_female_Asian_20/mask2.jpg
003239,female,20,mask3,3,51.91666666666667 75.6875 148.75 150.5,data/train/images/003239_female_Asian_20/mask3.jpg
003239,female,20,mask4,3,56.583333333333336 80.5 141.75 145.6875,data/train/images/003239_female_Asian_20/mask4.jpg
003239,female,20,mask5,3,59.5 75.6875 155.16666666666669 146.125,data/train/images/003239_female_Asian_20/mask5.jpg
003241,female,20,incorrect_mask,9,75.25 76.125 159.25 148.3125,data/train/images/003241_female_Asian_20/incorrect_mask.jpg
003241,female,20,mask1,3,57.75 81.375 147.0 161.0,data/train/images/003241_female_Asian_20/mask1.jpg
003241,female,20,mask2,3,60.666666666666664 80.9375 150.5 155.3125,data/train/images/003241_female_Asian_20/mask2.jpg
003241,female,20,mask3,3,51.33333333333333 78.75 144.66666666666669 155.75,data/train/images/003241_female_Asian_20/mask3.jpg
003241,female,20,mask4,3,47.25 80.5 153.41666666666669 165.8125,data/train/images/003241_female_Asian_20/mask4.jpg
003241,female,20,mask5,3,54.83333333333333 72.1875 159.83333333333331 161.875,data/train/images/003241_female_Asian_20/mask5.jpg
003242,female,20,incorrect_mask,9,64.16666666666666 71.3125 152.83333333333331 147.4375,data/train/images/003242_female_Asian_20/incorrect_mask.jpg
003242,female,20,mask1,3,61.25 77.4375 152.25 157.9375,data/train/images/003242_female_Asian_20/mask1.jpg
003242,female,20,mask2,3,57.75 88.375 147.0 163.1875,data/train/images/003242_female_Asian_20/mask2.jpg
003242,female,20,mask3,3,58.333333333333336 83.5625 148.75 155.75,data/train/images/003242_female_Asian_20/mask3.jpg
003242,female,20,mask4,3,53.66666666666667 85.3125 148.16666666666669 162.3125,data/train/images/003242_female_Asian_20/mask4.jpg
003242,female,20,mask5,3,61.25 80.5 158.08333333333331 156.1875,data/train/images/003242_female_Asian_20/mask5.jpg
003243,female,19,incorrect_mask,9,67.66666666666666 80.0625 151.66666666666669 152.6875,data/train/images/003243_female_Asian_19/incorrect_mask.jpg
003243,female,19,mask1,3,63.0 81.8125 155.16666666666669 165.375,data/train/images/003243_female_Asian_19/mask1.jpg
003243,female,19,mask2,3,58.916666666666664 72.1875 145.25 144.375,data/train/images/003243_female_Asian_19/mask2.jpg
003243,female,19,mask3,3,65.91666666666666 83.125 149.33333333333331 144.8125,data/train/images/003243_female_Asian_19/mask3.jpg
003243,female,19,mask4,3,66.5 73.9375 158.66666666666669 147.875,data/train/images/003243_female_Asian_19/mask4.jpg
003243,female,19,mask5,3,54.25 77.0 149.33333333333331 149.1875,data/train/images/003243_female_Asian_19/mask5.jpg
003245,female,19,incorrect_mask,9,59.5 75.6875 151.66666666666669 154.875,data/train/images/003245_female_Asian_19/incorrect_mask.jpg
003245,female,19,mask1,3,63.583333333333336 73.9375 145.25 145.6875,data/train/images/003245_female_Asian_19/mask1.jpg
003245,female,19,mask2,3,54.25 84.4375 146.41666666666669 158.8125,data/train/images/003245_female_Asian_19/mask2.jpg
003245,female,19,mask3,3,72.33333333333334 81.375 155.16666666666669 153.5625,data/train/images/003245_female_Asian_19/mask3.jpg
003245,female,19,mask4,3,61.833333333333336 73.5 159.25 154.875,data/train/images/003245_female_Asian_19/mask4.jpg
003245,female,19,mask5,3,68.25 66.5 158.66666666666669 138.6875,data/train/images/003245_female_Asian_19/mask5.jpg
003246,female,19,incorrect_mask,9,50.75 54.25 143.5 142.1875,data/train/images/003246_female_Asian_19/incorrect_mask.jpg
003246,female,19,mask1,3,80.5 67.8125 154.58333333333331 133.4375,data/train/images/003246_female_Asian_19/mask1.jpg
003246,female,19,mask2,3,63.583333333333336 59.0625 144.08333333333331 131.25,data/train/images/003246_female_Asian_19/mask2.jpg
003246,female,19,mask3,3,68.25 66.9375 151.66666666666669 133.4375,data/train/images/003246_female_Asian_19/mask3.jpg
003246,female,19,mask4,3,65.33333333333334 71.3125 145.83333333333331 136.9375,data/train/images/003246_female_Asian_19/mask4.jpg
003246,female,19,mask5,3,65.33333333333334 79.1875 144.08333333333331 144.375,data/train/images/003246_female_Asian_19/mask5.jpg
003248,female,20,incorrect_mask,9,54.83333333333333 75.25 151.08333333333331 161.4375,data/train/images/003248_female_Asian_20/incorrect_mask.jpg
003248,female,20,mask1,3,68.83333333333334 70.4375 149.33333333333331 139.5625,data/train/images/003248_female_Asian_20/mask1.jpg
003248,female,20,mask2,3,54.25 80.9375 147.0 156.625,data/train/images/003248_female_Asian_20/mask2.jpg
003248,female,20,mask3,3,65.33333333333334 73.5 162.75 152.25,data/train/images/003248_female_Asian_20/mask3.jpg
003248,female,20,mask4,3,56.583333333333336 76.125 142.91666666666669 144.8125,data/train/images/003248_female_Asian_20/mask4.jpg
003248,female,20,mask5,3,56.0 81.8125 147.0 153.5625,data/train/images/003248_female_Asian_20/mask5.jpg
003259,female,20,incorrect_mask,9,68.25 74.375 159.83333333333331 158.375,data/train/images/003259_female_Asian_20/incorrect_mask.jpg
003259,female,20,mask1,3,67.08333333333334 72.625 165.66666666666669 152.25,data/train/images/003259_female_Asian_20/mask1.jpg
003259,female,20,mask2,3,68.25 71.3125 166.25 152.6875,data/train/images/003259_female_Asian_20/mask2.jpg
003259,female,20,mask3,3,65.33333333333334 93.1875 163.91666666666669 171.5,data/train/images/003259_female_Asian_20/mask3.jpg
003259,female,20,mask4,3,57.166666666666664 86.625 162.16666666666669 168.0,data/train/images/003259_female_Asian_20/mask4.jpg
003259,female,20,mask5,3,67.08333333333334 78.75 161.58333333333331 157.5,data/train/images/003259_female_Asian_20/mask5.jpg
003264,female,19,incorrect_mask,9,58.916666666666664 74.8125 165.66666666666669 171.9375,data/train/images/003264_female_Asian_19/incorrect_mask.jpg
003264,female,19,mask1,3,63.0 59.0625 160.41666666666669 141.3125,data/train/images/003264_female_Asian_19/mask1.jpg
003264,female,19,mask2,3,65.33333333333334 76.125 161.58333333333331 151.8125,data/train/images/003264_female_Asian_19/mask2.jpg
003264,female,19,mask3,3,55.41666666666667 64.75 163.91666666666669 145.25,data/train/images/003264_female_Asian_19/mask3.jpg
003264,female,19,mask4,3,59.5 75.25 169.75 164.5,data/train/images/003264_female_Asian_19/mask4.jpg
003264,female,19,mask5,3,61.833333333333336 78.75 160.41666666666669 154.4375,data/train/images/003264_female_Asian_19/mask5.jpg
003265,female,20,incorrect_mask,9,68.25 83.125 161.58333333333331 165.8125,data/train/images/003265_female_Asian_20/incorrect_mask.jpg
003265,female,20,mask1,3,64.75 62.5625 169.16666666666669 141.75,data/train/images/003265_female_Asian_20/mask1.jpg
003265,female,20,mask2,3,63.0 76.5625 164.5 157.0625,data/train/images/003265_female_Asian_20/mask2.jpg
003265,female,20,mask3,3,58.916666666666664 73.9375 174.41666666666669 164.5,data/train/images/003265_female_Asian_20/mask3.jpg
003265,female,20,mask4,3,65.33333333333334 70.4375 162.75 150.9375,data/train/images/003265_female_Asian_20/mask4.jpg
003265,female,20,mask5,3,56.0 74.375 170.33333333333331 165.8125,data/train/images/003265_female_Asian_20/mask5.jpg
003266,female,20,incorrect_mask,9,63.583333333333336 66.0625 165.08333333333331 146.5625,data/train/images/003266_female_Asian_20/incorrect_mask.jpg
003266,female,20,mask1,3,54.25 65.625 164.5 149.625,data/train/images/003266_female_Asian_20/mask1.jpg
003266,female,20,mask2,3,64.75 70.4375 166.25 148.75,data/train/images/003266_female_Asian_20/mask2.jpg
003266,female,20,mask3,3,58.333333333333336 86.625 166.83333333333331 161.4375,data/train/images/003266_female_Asian_20/mask3.jpg
003266,female,20,mask4,3,57.75 71.3125 168.58333333333331 151.375,data/train/images/003266_female_Asian_20/mask4.jpg
003266,female,20,mask5,3,56.583333333333336 60.8125 170.91666666666669 149.1875,data/train/images/003266_female_Asian_20/mask5.jpg
003267,female,19,incorrect_mask,9,70.0 76.5625 154.0 149.625,data/train/images/003267_female_Asian_19/incorrect_mask.jpg
003267,female,19,mask1,3,72.33333333333334 74.375 155.75 148.75,data/train/images/003267_female_Asian_19/mask1.jpg
003267,female,19,mask2,3,61.833333333333336 66.0625 154.58333333333331 140.875,data/train/images/003267_female_Asian_19/mask2.jpg
003267,female,19,mask3,3,68.25 66.9375 165.66666666666669 145.25,data/train/images/003267_female_Asian_19/mask3.jpg
003267,female,19,mask4,3,61.25 77.4375 154.0 153.5625,data/train/images/003267_female_Asian_19/mask4.jpg
003267,female,19,mask5,3,60.666666666666664 78.75 158.08333333333331 158.8125,data/train/images/003267_female_Asian_19/mask5.jpg
003268,female,20,incorrect_mask,9,57.166666666666664 85.75 162.16666666666669 173.25,data/train/images/003268_female_Asian_20/incorrect_mask.jpg
003268,female,20,mask1,3,56.0 94.5 164.5 177.1875,data/train/images/003268_female_Asian_20/mask1.jpg
003268,female,20,mask2,3,68.83333333333334 88.375 156.33333333333331 158.375,data/train/images/003268_female_Asian_20/mask2.jpg
003268,female,20,mask3,3,63.583333333333336 86.1875 159.25 155.75,data/train/images/003268_female_Asian_20/mask3.jpg
003268,female,20,mask4,3,47.83333333333333 70.4375 173.25 160.5625,data/train/images/003268_female_Asian_20/mask4.jpg
003268,female,20,mask5,3,56.583333333333336 72.1875 170.91666666666669 154.4375,data/train/images/003268_female_Asian_20/mask5.jpg
003269,female,19,incorrect_mask,9,77.58333333333334 66.5 144.66666666666669 126.4375,data/train/images/003269_female_Asian_19/incorrect_mask.jpg
003269,female,19,mask1,3,62.416666666666664 66.9375 145.83333333333331 133.4375,data/train/images/003269_female_Asian_19/mask1.jpg
003269,female,19,mask2,3,72.91666666666666 68.25 145.25 128.1875,data/train/images/003269_female_Asian_19/mask2.jpg
003269,female,19,mask3,3,67.66666666666666 53.8125 144.08333333333331 116.8125,data/train/images/003269_female_Asian_19/mask3.jpg
003269,female,19,mask4,3,71.75 65.625 149.33333333333331 126.875,data/train/images/003269_female_Asian_19/mask4.jpg
003269,female,19,mask5,3,70.0 74.375 144.08333333333331 134.75,data/train/images/003269_female_Asian_19/mask5.jpg
003270,female,19,incorrect_mask,9,82.25 75.6875 148.75 131.25,data/train/images/003270_female_Asian_19/incorrect_mask.jpg
